Lon       Lat      Dep  Vel  Mag      Fast
106.000000 27.000000 60 4.459 0.010878 -5.718971
106.000000 27.000000 65 4.471 0.008355 -4.949198
106.000000 27.000000 70 4.480 0.009558 -3.867909
106.000000 27.000000 80 4.505 0.002348 -2.700490
106.000000 27.000000 90 4.532 0.001862 -87.413529
106.000000 27.000000 100 4.546 0.003861 -84.732665
106.000000 27.000000 110 4.551 0.004587 -80.728606
106.000000 27.000000 120 4.549 0.004710 -76.247238
106.000000 27.000000 130 4.544 0.004597 -71.816808
106.000000 27.000000 140 4.538 0.004399 -67.876914
106.000000 27.000000 150 4.531 0.004158 -64.652807
106.000000 27.500000 0 3.264 0.008298 70.342972
106.000000 27.500000 5 3.284 0.007451 49.726855
106.000000 27.500000 10 3.363 0.013910 64.697273
106.000000 27.500000 15 3.473 0.015914 78.243539
106.000000 27.500000 20 3.622 0.014535 -89.906349
106.000000 27.500000 25 3.728 0.010893 -77.262501
106.000000 27.500000 30 3.810 0.007323 -57.578319
106.000000 27.500000 35 3.893 0.007229 -31.679342
106.000000 27.500000 40 3.979 0.009538 -16.460299
106.000000 27.500000 45 4.064 0.010462 -9.952769
106.000000 27.500000 50 4.451 0.010445 -6.004615
106.000000 27.500000 55 4.549 0.010395 -2.911482
106.000000 27.500000 60 4.552 0.009540 -0.659600
106.000000 27.500000 65 4.554 0.008033 1.094862
106.000000 27.500000 70 4.580 0.010720 3.230316
106.000000 27.500000 80 4.600 0.004170 6.715053
106.000000 27.500000 90 4.588 0.000723 82.642377
106.000000 27.500000 100 4.577 0.003528 -84.707780
106.000000 27.500000 110 4.565 0.004863 -82.234792
106.000000 27.500000 120 4.556 0.005181 -80.304553
106.000000 27.500000 130 4.548 0.004905 -78.458207
106.000000 27.500000 140 4.542 0.004338 -76.560444
106.000000 27.500000 150 4.537 0.003670 -74.535378
106.000000 28.000000 0 3.257 0.008010 74.930796
106.000000 28.000000 5 3.284 0.005757 57.081237
106.000000 28.000000 10 3.309 0.009544 63.072771
106.000000 28.000000 15 3.384 0.009001 74.023253
106.000000 28.000000 20 3.563 0.007449 89.411094
106.000000 28.000000 25 3.737 0.006771 -75.079018
106.000000 28.000000 30 3.879 0.006005 -62.778912
106.000000 28.000000 35 3.995 0.004705 -50.073112
106.000000 28.000000 40 4.083 0.003730 -31.524616
106.000000 28.000000 45 4.146 0.003747 -14.269054
106.000000 28.000000 50 4.499 0.004302 -3.142908
106.000000 28.000000 55 4.568 0.005162 3.799248
106.000000 28.000000 60 4.546 0.005623 7.717881
106.000000 28.000000 65 4.529 0.005531 10.154451
106.000000 28.000000 70 4.523 0.009263 12.551040
106.000000 28.000000 80 4.520 0.005840 15.324578
106.000000 28.000000 90 4.531 0.002602 19.470897
106.000000 28.000000 100 4.553 0.000456 46.564070
106.000000 28.000000 110 4.575 0.001174 -80.267368
106.000000 28.000000 120 4.591 0.001707 -73.864430
106.000000 28.000000 130 4.599 0.001750 -68.914272
106.000000 28.000000 140 4.600 0.001545 -62.683679
106.000000 28.000000 150 4.596 0.001295 -53.962048
106.000000 28.500000 0 3.261 0.004002 70.821233
106.000000 28.500000 5 3.266 0.006275 52.461799
106.000000 28.500000 10 3.234 0.008929 51.357431
106.000000 28.500000 15 3.335 0.004337 54.331779
106.000000 28.500000 20 3.582 0.002446 -56.947741
106.000000 28.500000 25 3.812 0.006962 -49.201730
106.000000 28.500000 30 3.984 0.008642 -48.340814
106.000000 28.500000 35 4.100 0.007631 -47.312447
106.000000 28.500000 40 4.171 0.005042 -44.150367
106.000000 28.500000 45 4.208 0.002504 -33.422980
106.000000 28.500000 50 4.534 0.001675 -0.837561
106.000000 28.500000 55 4.584 0.002924 20.517275
106.000000 28.500000 60 4.548 0.004096 26.575674
106.000000 28.500000 65 4.521 0.004631 29.315097
106.000000 28.500000 70 4.502 0.008846 31.946561
106.000000 28.500000 80 4.489 0.006625 35.198100
106.000000 28.500000 90 4.505 0.004030 38.761182
106.000000 28.500000 100 4.535 0.001900 41.800515
106.000000 28.500000 110 4.562 0.000403 30.284432
106.000000 28.500000 120 4.582 0.000927 -24.256946
106.000000 28.500000 130 4.591 0.001824 -23.785277
106.000000 28.500000 140 4.593 0.002533 -21.225612
106.000000 28.500000 150 4.589 0.003060 -18.885552
106.000000 29.000000 0 3.253 0.006953 74.276766
106.000000 29.000000 5 3.241 0.009021 70.331080
106.000000 29.000000 10 3.223 0.013400 64.637944
106.000000 29.000000 15 3.344 0.007552 56.189330
106.000000 29.000000 20 3.608 0.002737 0.388655
106.000000 29.000000 25 3.847 0.008279 -24.484918
106.000000 29.000000 30 4.014 0.011032 -30.068259
106.000000 29.000000 35 4.114 0.010374 -33.185732
106.000000 29.000000 40 4.159 0.007473 -35.018378
106.000000 29.000000 45 4.173 0.004092 -34.751204
106.000000 29.000000 50 4.490 0.001197 -25.347880
106.000000 29.000000 55 4.528 0.001769 39.032783
106.000000 29.000000 60 4.481 0.003646 42.589633
106.000000 29.000000 65 4.447 0.004666 42.111628
106.000000 29.000000 70 4.389 0.009564 39.599615
106.000000 29.000000 80 4.358 0.007414 33.300291
106.000000 29.000000 90 4.408 0.005120 20.145533
106.000000 29.000000 100 4.471 0.004731 1.661021
106.000000 29.000000 110 4.525 0.005742 -9.710793
106.000000 29.000000 120 4.562 0.006788 -14.349483
106.000000 29.000000 130 4.583 0.007433 -16.008001
106.000000 29.000000 140 4.590 0.007663 -16.367004
106.000000 29.000000 150 4.589 0.007562 -16.130547
106.500000 22.500000 0 3.178 0.002359 77.893142
106.500000 22.500000 5 3.153 0.002834 -68.174781
106.500000 22.500000 10 3.350 0.006780 19.532379
106.500000 22.500000 15 3.468 0.011503 23.947561
106.500000 22.500000 20 3.565 0.007517 37.828901
106.500000 22.500000 25 3.724 0.008187 77.857478
106.500000 22.500000 30 3.957 0.014740 89.377906
106.500000 22.500000 35 4.363 0.018683 -86.971145
106.500000 22.500000 40 4.463 0.018718 -82.531462
106.500000 22.500000 45 4.449 0.015221 -75.821982
106.500000 22.500000 50 4.428 0.011055 -63.709576
106.500000 22.500000 55 4.405 0.009535 -45.146215
106.500000 22.500000 60 4.383 0.011006 -30.321372
106.500000 22.500000 65 4.364 0.012950 -22.379921
106.500000 22.500000 70 4.268 0.026985 -16.634904
106.500000 22.500000 80 4.176 0.020868 -12.074128
106.500000 22.500000 90 4.196 0.010681 -6.263430
106.500000 22.500000 100 4.238 0.003058 35.704095
106.500000 22.500000 110 4.286 0.009916 68.326703
106.500000 22.500000 120 4.332 0.016321 72.369419
106.500000 22.500000 130 4.373 0.020447 73.869898
106.500000 22.500000 140 4.406 0.022528 74.643622
106.500000 22.500000 150 4.431 0.022992 75.101665
106.500000 23.000000 0 3.251 0.005253 -87.606864
106.500000 23.000000 5 3.235 0.003873 -43.554961
106.500000 23.000000 10 3.391 0.006568 -1.967919
106.500000 23.000000 15 3.513 0.006752 17.666807
106.500000 23.000000 20 3.637 0.005307 51.200244
106.500000 23.000000 25 3.774 0.009654 78.896435
106.500000 23.000000 30 3.932 0.014780 88.112530
106.500000 23.000000 35 4.092 0.016642 -88.065429
106.500000 23.000000 40 4.485 0.016184 -85.349320
106.500000 23.000000 45 4.572 0.014069 -81.100133
106.500000 23.000000 50 4.545 0.010503 -73.796899
106.500000 23.000000 55 4.505 0.007396 -60.178921
106.500000 23.000000 60 4.462 0.006682 -41.145970
106.500000 23.000000 65 4.421 0.007938 -27.591543
106.500000 23.000000 70 4.313 0.018888 -18.801882
106.500000 23.000000 80 4.183 0.017732 -14.106207
106.500000 23.000000 90 4.164 0.012524 -12.029054
106.500000 23.000000 100 4.189 0.006211 -10.946770
106.500000 23.000000 110 4.234 0.000431 -10.880740
106.500000 23.000000 120 4.285 0.004134 80.170994
106.500000 23.000000 130 4.332 0.007341 80.360216
106.500000 23.000000 140 4.372 0.009310 80.465862
106.500000 23.000000 150 4.405 0.010262 80.505622
106.500000 23.500000 0 3.234 0.009342 -73.244570
106.500000 23.500000 5 3.204 0.004454 -45.972618
106.500000 23.500000 10 3.344 0.003656 -26.671281
106.500000 23.500000 15 3.499 0.001841 -63.253644
106.500000 23.500000 20 3.665 0.005878 -84.931071
106.500000 23.500000 25 3.811 0.009389 -85.633415
106.500000 23.500000 30 3.946 0.011004 -84.430085
106.500000 23.500000 35 4.074 0.010390 -83.011875
106.500000 23.500000 40 4.447 0.009012 -81.441433
106.500000 23.500000 45 4.522 0.007406 -78.322483
106.500000 23.500000 50 4.493 0.005412 -72.141987
106.500000 23.500000 55 4.462 0.003780 -60.167155
106.500000 23.500000 60 4.435 0.003291 -42.750378
106.500000 23.500000 65 4.412 0.003832 -29.564312
106.500000 23.500000 70 4.334 0.009487 -21.458453
106.500000 23.500000 80 4.251 0.009894 -18.538248
106.500000 23.500000 90 4.251 0.008475 -19.144523
106.500000 23.500000 100 4.274 0.006417 -22.023941
106.500000 23.500000 110 4.306 0.004450 -27.527924
106.500000 23.500000 120 4.341 0.002977 -36.923972
106.500000 23.500000 130 4.375 0.002179 -50.776286
106.500000 23.500000 140 4.404 0.001959 -65.055585
106.500000 23.500000 150 4.428 0.001975 -75.396533
106.500000 24.000000 0 3.223 0.006828 -76.092076
106.500000 24.000000 5 3.183 0.002619 80.633632
106.500000 24.000000 10 3.343 0.003315 9.672112
106.500000 24.000000 15 3.515 0.004775 -13.739201
106.500000 24.000000 20 3.675 0.005222 -41.776814
106.500000 24.000000 25 3.800 0.007961 -65.130743
106.500000 24.000000 30 3.914 0.011406 -76.730123
106.500000 24.000000 35 4.031 0.012713 -82.442138
106.500000 24.000000 40 4.408 0.012608 -86.444261
106.500000 24.000000 45 4.488 0.011792 89.917351
106.500000 24.000000 50 4.465 0.009713 86.510604
106.500000 24.000000 55 4.442 0.006979 82.672317
106.500000 24.000000 60 4.423 0.004271 76.978502
106.500000 24.000000 65 4.406 0.002082 64.039956
106.500000 24.000000 70 4.332 0.003345 16.105999
106.500000 24.000000 80 4.251 0.006169 -2.071519
106.500000 24.000000 90 4.245 0.006614 -9.733336
106.500000 24.000000 100 4.258 0.005768 -17.359005
106.500000 24.000000 110 4.282 0.004648 -26.877601
106.500000 24.000000 120 4.311 0.003846 -38.625460
106.500000 24.000000 130 4.341 0.003527 -50.695058
106.500000 24.000000 140 4.370 0.003509 -60.609321
106.500000 24.000000 150 4.395 0.003556 -67.862729
106.500000 24.500000 0 3.222 0.005956 61.499054
106.500000 24.500000 5 3.193 0.010580 55.652918
106.500000 24.500000 10 3.316 0.012906 29.074740
106.500000 24.500000 15 3.466 0.011979 6.653760
106.500000 24.500000 20 3.645 0.008183 -18.674251
106.500000 24.500000 25 3.806 0.008991 -57.099501
106.500000 24.500000 30 3.950 0.015083 -74.709466
106.500000 24.500000 35 4.077 0.018155 -81.343854
106.500000 24.500000 40 4.445 0.018089 -85.112680
106.500000 24.500000 45 4.512 0.015803 -88.055997
106.500000 24.500000 50 4.476 0.011573 89.051620
106.500000 24.500000 55 4.444 0.006853 84.880312
106.500000 24.500000 60 4.419 0.002864 73.644558
106.500000 24.500000 65 4.402 0.001803 28.697576
106.500000 24.500000 70 4.336 0.008016 7.619905
106.500000 24.500000 80 4.283 0.009518 1.170811
106.500000 24.500000 90 4.310 0.007301 -4.732981
106.500000 24.500000 100 4.346 0.004143 -17.570868
106.500000 24.500000 110 4.382 0.003150 -49.659299
106.500000 24.500000 120 4.413 0.005123 -69.065153
106.500000 24.500000 130 4.438 0.007149 -75.764547
106.500000 24.500000 140 4.457 0.008526 -79.067895
106.500000 24.500000 150 4.471 0.009241 -81.148073
106.500000 25.000000 0 3.192 0.013438 45.640181
106.500000 25.000000 5 3.191 0.011163 42.173970
106.500000 25.000000 10 3.334 0.022023 19.240531
106.500000 25.000000 15 3.415 0.021211 12.218212
106.500000 25.000000 20 3.534 0.007086 11.132878
106.500000 25.000000 25 3.691 0.010615 -86.915487
106.500000 25.000000 30 3.870 0.023950 -86.671734
106.500000 25.000000 35 4.041 0.028910 -86.835444
106.500000 25.000000 40 4.441 0.028141 -86.965780
106.500000 25.000000 45 4.518 0.023430 -86.877544
106.500000 25.000000 50 4.477 0.015634 -86.041806
106.500000 25.000000 55 4.432 0.007363 -82.728412
106.500000 25.000000 60 4.393 0.001667 -44.768163
106.500000 25.000000 65 4.363 0.005542 -8.804592
106.500000 25.000000 70 4.265 0.018712 -6.076613
106.500000 25.000000 80 4.193 0.018952 -7.658764
106.500000 25.000000 90 4.253 0.013430 -13.437617
106.500000 25.000000 100 4.333 0.008022 -30.183030
106.500000 25.000000 110 4.410 0.008327 -57.473482
106.500000 25.000000 120 4.474 0.012260 -70.398203
106.500000 25.000000 130 4.521 0.015696 -75.529332
106.500000 25.000000 140 4.553 0.017821 -78.153426
106.500000 25.000000 150 4.572 0.018709 -79.768858
106.500000 25.500000 0 3.156 0.013834 50.467353
106.500000 25.500000 5 3.159 0.009618 20.897527
106.500000 25.500000 10 3.311 0.020849 24.511434
106.500000 25.500000 15 3.382 0.018496 34.728398
106.500000 25.500000 20 3.483 0.012680 62.237577
106.500000 25.500000 25 3.613 0.018768 87.768646
106.500000 25.500000 30 3.766 0.024636 -83.788392
106.500000 25.500000 35 3.927 0.024671 -80.132111
106.500000 25.500000 40 4.340 0.020722 -77.807620
106.500000 25.500000 45 4.432 0.013129 -72.963567
106.500000 25.500000 50 4.414 0.005756 -51.586311
106.500000 25.500000 55 4.400 0.008258 -14.534727
106.500000 25.500000 60 4.394 0.013867 -6.110633
106.500000 25.500000 65 4.395 0.017748 -4.008462
106.500000 25.500000 70 4.360 0.038873 -3.971099
106.500000 25.500000 80 4.360 0.033643 -6.173568
106.500000 25.500000 90 4.422 0.023703 -11.310846
106.500000 25.500000 100 4.473 0.014613 -22.892428
106.500000 25.500000 110 4.509 0.011066 -45.078602
106.500000 25.500000 120 4.530 0.013541 -62.899535
106.500000 25.500000 130 4.540 0.016938 -71.045651
106.500000 25.500000 140 4.541 0.019168 -75.095458
106.500000 25.500000 150 4.538 0.020044 -77.450850
106.500000 27.000000 0 3.242 0.007892 76.270170
106.500000 27.000000 5 3.273 0.010641 64.802521
106.500000 27.000000 10 3.321 0.017458 71.778002
106.500000 27.000000 15 3.375 0.013766 80.944136
106.500000 27.000000 20 3.527 0.008058 -81.884429
106.500000 27.000000 25 3.685 0.006400 -53.156312
106.500000 27.000000 30 3.827 0.008099 -33.447263
106.500000 27.000000 35 3.951 0.009804 -23.271782
106.500000 27.000000 40 4.050 0.010809 -16.885809
106.500000 27.000000 45 4.125 0.010201 -13.128934
106.500000 27.000000 50 4.489 0.009222 -10.137500
106.500000 27.000000 55 4.564 0.008718 -6.782198
106.500000 27.000000 60 4.546 0.007891 -3.470493
106.500000 27.000000 65 4.530 0.006780 -0.093185
106.500000 27.000000 70 4.522 0.010050 5.434993
106.500000 27.000000 80 4.511 0.006146 15.282692
106.500000 27.000000 90 4.510 0.003598 30.387567
106.500000 27.000000 100 4.521 0.002589 52.627763
106.500000 27.000000 110 4.535 0.002788 72.009588
106.500000 27.000000 120 4.545 0.003324 82.833540
106.500000 27.000000 130 4.552 0.003769 88.681490
106.500000 27.000000 140 4.554 0.004029 -88.010261
106.500000 27.000000 150 4.553 0.004109 -86.125396
106.500000 27.500000 0 3.271 0.007521 69.362453
106.500000 27.500000 5 3.312 0.009411 55.276788
106.500000 27.500000 10 3.387 0.014263 63.025063
106.500000 27.500000 15 3.456 0.010846 75.804436
106.500000 27.500000 20 3.584 0.007332 -80.501195
106.500000 27.500000 25 3.704 0.007662 -56.675275
106.500000 27.500000 30 3.817 0.008364 -43.440668
106.500000 27.500000 35 3.929 0.007933 -34.416234
106.500000 27.500000 40 4.029 0.006868 -25.912164
106.500000 27.500000 45 4.111 0.005456 -18.414474
106.500000 27.500000 50 4.483 0.004397 -10.235219
106.500000 27.500000 55 4.565 0.004183 -0.924209
106.500000 27.500000 60 4.552 0.004218 5.885948
106.500000 27.500000 65 4.541 0.004158 9.956693
106.500000 27.500000 70 4.546 0.007493 12.370638
106.500000 27.500000 80 4.551 0.005640 11.519131
106.500000 27.500000 90 4.555 0.003547 5.737022
106.500000 27.500000 100 4.568 0.001971 -9.814642
106.500000 27.500000 110 4.581 0.001684 -37.123432
106.500000 27.500000 120 4.589 0.002244 -53.617420
106.500000 27.500000 130 4.591 0.002751 -61.499565
106.500000 27.500000 140 4.587 0.003033 -66.431918
106.500000 27.500000 150 4.581 0.003116 -70.144912
106.500000 28.000000 0 3.274 0.007259 65.492404
106.500000 28.000000 5 3.338 0.009651 54.450958
106.500000 28.000000 10 3.380 0.010741 50.771654
106.500000 28.000000 15 3.386 0.003231 47.238135
106.500000 28.000000 20 3.507 0.004426 -42.165454
106.500000 28.000000 25 3.672 0.008407 -46.339044
106.500000 28.000000 30 3.841 0.008842 -51.099294
106.500000 28.000000 35 3.992 0.007137 -57.823163
106.500000 28.000000 40 4.108 0.004785 -69.176408
106.500000 28.000000 45 4.184 0.003245 -86.425630
106.500000 28.000000 50 4.535 0.002973 72.621872
106.500000 28.000000 55 4.600 0.003709 55.074472
106.500000 28.000000 60 4.572 0.004488 44.382208
106.500000 28.000000 65 4.547 0.004888 36.876203
106.500000 28.000000 70 4.535 0.009597 27.629614
106.500000 28.000000 80 4.517 0.008354 15.357673
106.500000 28.000000 90 4.513 0.007112 1.937472
106.500000 28.000000 100 4.529 0.006517 -11.112750
106.500000 28.000000 110 4.551 0.006356 -21.558979
106.500000 28.000000 120 4.570 0.006219 -29.091926
106.500000 28.000000 130 4.582 0.005912 -34.521344
106.500000 28.000000 140 4.588 0.005424 -38.621860
106.500000 28.000000 150 4.588 0.004818 -41.905666
106.500000 28.500000 0 3.262 0.007589 70.515085
106.500000 28.500000 5 3.286 0.009405 56.668404
106.500000 28.500000 10 3.265 0.010555 55.697560
106.500000 28.500000 15 3.327 0.003214 61.202272
106.500000 28.500000 20 3.546 0.004893 -46.285065
106.500000 28.500000 25 3.777 0.009274 -45.943546
106.500000 28.500000 30 3.964 0.009899 -48.620311
106.500000 28.500000 35 4.098 0.007740 -52.853888
106.500000 28.500000 40 4.177 0.004283 -61.377169
106.500000 28.500000 45 4.215 0.001875 -86.646943
106.500000 28.500000 50 4.536 0.002649 57.354378
106.500000 28.500000 55 4.579 0.004752 45.145420
106.500000 28.500000 60 4.535 0.006267 39.486231
106.500000 28.500000 65 4.501 0.006946 35.326782
106.500000 28.500000 70 4.462 0.013412 29.548241
106.500000 28.500000 80 4.436 0.010866 20.475082
106.500000 28.500000 90 4.463 0.008392 8.135819
106.500000 28.500000 100 4.511 0.007354 -6.057100
106.500000 28.500000 110 4.557 0.007430 -17.454309
106.500000 28.500000 120 4.591 0.007712 -24.765211
106.500000 28.500000 130 4.612 0.007740 -29.327723
106.500000 28.500000 140 4.621 0.007444 -32.321238
106.500000 28.500000 150 4.621 0.006901 -34.415825
106.500000 29.000000 0 3.245 0.011314 73.116917
106.500000 29.000000 5 3.230 0.011738 66.006849
106.500000 29.000000 10 3.209 0.012855 61.827218
106.500000 29.000000 15 3.329 0.004766 56.507094
106.500000 29.000000 20 3.597 0.003528 -36.961639
106.500000 29.000000 25 3.845 0.008603 -43.914585
106.500000 29.000000 30 4.020 0.010028 -49.724993
106.500000 29.000000 35 4.123 0.008288 -55.252416
106.500000 29.000000 40 4.166 0.004583 -62.972511
106.500000 29.000000 45 4.174 0.001484 -89.303030
106.500000 29.000000 50 4.486 0.002877 44.659146
106.500000 29.000000 55 4.517 0.005828 35.476620
106.500000 29.000000 60 4.461 0.007941 31.326535
106.500000 29.000000 65 4.422 0.008976 28.135526
106.500000 29.000000 70 4.346 0.017536 23.510164
106.500000 29.000000 80 4.302 0.014039 16.013221
106.500000 29.000000 90 4.368 0.010459 5.119014
106.500000 29.000000 100 4.450 0.008806 -8.564920
106.500000 29.000000 110 4.521 0.008808 -19.991307
106.500000 29.000000 120 4.571 0.009228 -27.075086
106.500000 29.000000 130 4.601 0.009378 -31.184312
106.500000 29.000000 140 4.615 0.009123 -33.649511
106.500000 29.000000 150 4.616 0.008543 -35.211690
107.000000 27.500000 0 3.253 0.004240 49.564045
107.000000 27.500000 5 3.325 0.009009 46.235045
107.000000 27.500000 10 3.399 0.010456 40.318409
